X,Y,Z,ASSETID,ELR,Mile,Yards,Chains,Miles_Dec,Chainage
433665.158364588,343978.185726071,0,"9004043186",DJW,133,1320,60,133.75,215249.76
329620.0381717,326242.921927539,0,"9004042912",GNQ4,20,880,40,20.5,32991.552
433009.040184663,344445.632472448,0,"9004042908",DJW,134,440,20,134.25,216054.432
329692.949,326637.869999999,0,"9004042832",GNQ4,20,440,20,20.25,32589.216
348855.559066674,373722.501690605,0,"9004043000",MWC,33,880,40,33.5,53913.024
428623.958193021,351453.936684848,0,"9004043180",DJW,139,1320,60,139.75,224905.824
505587.409,222180.09,0,"9004042834",WLN,35,0,0,35,56327.04
445095.940558144,373620.926701662,0,"9004043101",BAC3,154,880,40,154.5,248643.648
460913.431863976,360766.327771421,0,"9004042867",RUB2,1,1320,60,1.75,2816.352
491283.56466321,335252.399519265,0,"9004042919",GMS,105,880,40,105.5,169785.792
228226.782,675316.426000001,0,"9004042970",CON3,23,0,0,23,37014.912
393130.295242444,299420.084560086,0,"9004042826",HTW,52,1737,78.955,52.98693182,85274.201
443095.080642679,359315.812466843,0,"9004042820",TSC,138,440,20,138.25,222491.808
445105.044067735,372764.653748708,0,"9004042925",MCB,7,0,0,7,11265.408
460368.567300269,359565.646518439,0,"9004043021",BLC,2,45,2.045,2.02556818,3259.836
377154.440108514,342069.40501054,0,"9004042870",HCM2,8,0,0,8,12874.752
348689.43873834,374490.245205029,0,"9004043031",MWC,34,0,0,34,54717.696
356760.462834542,171902.155628405,0,"9004042990",BWW,1,0,0,1,1609.344
434668.270714306,343371.548511074,0,"9004042878",DJW,132,1741,79.136,132.98920455,214025.378
387726.664577344,327750.200154263,0,"9004042782",LEC6,137,880,40,137.5,221284.8
387185.985097282,328829.990556121,0,"9004042791",LEC6,138,440,20,138.25,222491.808
430426.512087526,589118.465398593,0,"9004042810",BWC1,5,749,34.045,5.42556818,8731.606
443208.931439954,427341.98923345,0,"9004042927",BOO,5,0,0,5,8046.72
527909.094444004,167749.886114928,0,"9004043076",MJW,2,1320,60,2.75,4425.696
246685.296652116,207934.812717877,0,"9004043132",CMM,7,880,40,7.5,12070.08
305006.504387738,182590.833078802,0,"9004042847",LTR,1,87,3.955,1.04943182,1688.897
457092.334232247,105962.387464335,0,"9004042881",FTB,84,880,40,84.5,135989.568
244478.272276518,207115.99623664,0,"9004042887",CMM,6,0,0,6,9656.064
458553.017113578,103066.388784054,0,"9004043066",FTB,86,880,40,86.5,139208.256
510460.972,195305.34,0,"9004043057",CCG2,16,1283,58.318,16.72897727,26922.679
252163.264431393,212054.783419072,0,"9004043131",CMM,12,0,0,12,19312.128
564179.978289446,175887.104221191,0,"9004042862",TIR,22,114,5.182,22.06477273,35509.81
378456.470669014,342985.227941735,0,"9004043160",HCM2,7,0,0,7,11265.408
473011.890047923,422500.32046396,0,"9004042943",WAG3,73,1320,60,73.75,118689.12
509710.162095787,195644.891956681,0,"9004042844",CCG2,17,880,40,17.5,28163.52
285253.784,696680.155999999,0,"9004042946",MTE,1,1320,60,1.75,2816.352
462503.643819885,361085.706963874,0,"9004042937",RUB2,2,1320,60,2.75,4425.696
463702.052045148,361153.117032205,0,"9004043011",RUB2,3,880,40,3.5,5632.704
464107.552617524,361165.611988214,0,"9004043148",RUB2,3,1320,60,3.75,6035.04
328671.805073213,324469.661367581,0,"9004042795",GNQ4,21,1320,60,21.75,35003.232
332203.195,389373.865,0,"9004042901",CCS2,15,880,40,15.5,24944.832
428881.511496448,353362.824898119,0,"9004043041",DJW,141,0,0,141,226917.504
446320.829745151,374405.790678163,0,"9004042898",OXO,0,880,40,0.5,804.672
442852.452811519,358992.98883225,0,"9004042852",TSC,138,0,0,138,222089.472
474385.230099635,423474.137564866,0,"9004043193",GDL,1,0,0,1,1609.344
428795.745,350267.954,0,"9004042993",DJW,139,0,0,139,223698.816
329723.364368741,328227.913543962,0,"9004042956",GNQ4,19,440,20,19.25,30979.872
329820.670356307,327839.298545903,0,"9004042905",GNQ4,19,880,40,19.5,31382.208
447527.387756992,375392.58915293,0,"9004043084",BAC3,152,1320,60,152.75,245827.296
460173.460998036,360783.369955374,0,"9004043002",RUB2,1,440,20,1.25,2011.68
350216.794216443,371341.599835335,0,"9004043151",MWC,31,1320,60,31.75,51096.672
541114.649154804,298990.595267809,0,"9004042815",MSG2,0,1495,67.955,0.84943182,1367.028
285106.510003779,696324.079635679,0,"9004043093",MTE,1,880,40,1.5,2414.016
380036.869206258,346047.219598134,0,"9004043029",HCM2,4,1320,60,4.75,7644.384
378771.211052919,343235.478042076,0,"9004042923",HCM2,6,1320,60,6.75,10863.072
429369.254,397937.026000001,0,"9004042865",SKL,0,0,0,0,0
457778.175619808,407725.147588701,0,"9004043033",BNJ,0,0,0,0,0
329523.10605651,325882.627122412,0,"9004043038",GNQ4,20,1320,60,20.75,33393.888
284938.725,695544.248,0,"9004042799",MTE,1,0,0,1,1609.344
226976.794,676213.226,0,"9004042816",CON3,24,0,0,24,38624.256
444491.002,373780.198000001,0,"9004043004",BAC3,155,175,7.955,155.09943182,249608.34
447141.357590823,375288.83483769,0,"9004043194",BAC3,153,0,0,153,246229.632
458881.308174404,358966.572379457,0,"9004042918",RUC2,1,1539,69.955,1.87443182,3016.606
429353.113716261,347946.657490553,0,"9004043154",DJW,137,880,40,137.5,221284.8
329626.044555142,328613.488778696,0,"9004042922",GNQ4,19,0,0,19,30577.536
425149.137,559712.414999999,0,"9004042794",LFL,0,997,45.318,0.56647727,911.657
444806.451804302,373512.758400213,0,"9004042939",BOC1,7,880,40,7.5,12070.08
433350.101915796,344214.280315772,0,"9004042945",DJW,134,0,0,134,215652.096
285087.37214929,695909.596405347,0,"9004043080",MTE,1,440,20,1.25,2011.68
450236.16999622,375524.8567901,0,"9004042948",BAC3,151,0,0,151,243010.944
379077.972,343499.138,0,"9004043146",HCM2,6,880,40,6.5,10460.736
433978.514608647,343745.806601616,0,"9004043087",DJW,133,880,40,133.5,214847.424
428739.517162545,350666.577892472,0,"9004042976",DJW,139,440,20,139.25,224101.152
377842.08211421,343034.829783069,0,"9004043064",HCM3,0,0,0,0,0
285236.00442837,694378.820096397,0,"9004042803",MTE,0,383,17.409,0.21761364,350.215
501346.912,222683.324999999,0,"9004042864",WLN,38,0,0,38,61155.072
385325.869,399418.477,0,"9004042841",ORG,0,772,35.091,0.43863636,705.917
377783.635423843,368736.671260516,0,"9004007229",CMP1,167,1320,60,167.75,269967.456
384881.393936407,358886.83392203,0,"9004007041",CMD1,10,1320,60,10.75,17300.448
385073.494358932,359241.394155647,0,"9004007040",CMD1,10,880,40,10.5,16898.112
389155.826394532,395160.960475039,0,"9004035760",TTA2,44,880,40,44.5,71615.808
389231.528581456,392821.631155539,0,"9004017422",HNS,1,440,20,1.25,2011.68
389463.836084804,393143.475250782,0,"9004017423",HNS,1,880,40,1.5,2414.016
389483.930210273,394928.866859581,0,"9004035759",TTA2,44,440,20,44.25,71213.472
389770.353449036,393437.532877939,0,"9004017424",HNS,1,1320,60,1.75,2816.352
389811.504712952,394697.147668852,0,"9004035758",TTA2,44,0,0,44,70811.136
390073.131226615,393679.619245346,0,"9004017425",HNS,2,0,0,2,3218.688
390139.527252189,394465.111546654,0,"9004035757",TTA2,43,1320,60,43.75,70408.8
390355.551603408,393965.228507798,0,"9004017426",HNS,2,440,20,2.25,3621.024
390425.619532732,394185.304015732,0,"9004035756",TTA2,43,880,40,43.5,70006.464
390605.531000193,393827.818265958,0,"9004035755",TTA2,43,440,20,43.25,69604.128
390599.752914242,394283.036233164,0,"9004017427",HNS,2,880,40,2.5,4023.36
390695.126104197,393436.143954435,0,"9004035754",TTA2,43,0,0,43,69201.792
390731.2664,393294.880999999,0,"9004035753",TTA2,42,1702,77.364,42.96704545,69148.757
390731.599743395,393293.983717922,0,"9004035752",TTA1,181,0,0,181,291291.264
390810.037706856,394627.051752499,0,"9004017428",HNS,2,1320,60,2.75,4425.696
390955.752771856,392964.764020355,0,"9004035751",TTA1,180,1320,60,180.75,290888.928
391014.825686327,394972.35650886,0,"9004017429",HNS,3,0,0,3,4828.032
391218.682258385,395321.415878118,0,"9004017430",HNS,3,440,20,3.25,5230.368
391289.383746063,392739.645126673,0,"9004035750",TTA1,180,880,40,180.5,290486.592
391428.232443358,395666.388699001,0,"9004017431",HNS,3,880,40,3.5,5632.704
391596.736127256,392543.847396823,0,"9004035749",TTA1,180,440,20,180.25,290084.256
391625.170368219,396016.871307797,0,"9004017432",HNS,3,1320,60,3.75,6035.04
391790.677974464,396382.4013142,0,"9004017433",HNS,4,0,0,4,6437.376
391967.510670512,392308.551399704,0,"9004035748",TTA1,180,0,0,180,289681.92
478650.381733422,367192.770739267,0,"9004010923",ECM1,128,440,20,128.25,206398.368
478605.773755818,370652.201735846,0,"9004017058",HIM,27,440,20,27.25,43854.624
479060.224090761,359281.41348884,0,"9004010903",ECM1,123,440,20,123.25,198351.648
478864.379870858,366853.303949333,0,"9004010922",ECM1,128,0,0,128,205996.032
479074.114021244,359682.293988803,0,"9004010904",ECM1,123,880,40,123.5,198753.984
479091.424080388,360095.6773354,0,"9004010905",ECM1,123,1320,60,123.75,199156.32
479107.801991944,360486.799967198,0,"9004010906",ECM1,124,0,0,124,199558.656
479124.775204271,360886.678363005,0,"9004010907",ECM1,124,440,20,124.25,199960.992
479142.063214067,361289.08885502,0,"9004010908",ECM1,124,880,40,124.5,200363.328
479158.96566727,361682.524802251,0,"9004010909",ECM1,124,1320,60,124.75,200765.664
479028.272404303,366484.552315766,0,"9004010921",ECM1,127,1320,60,127.75,205593.696
479176.631779855,362093.736337963,0,"9004010910",ECM1,125,0,0,125,201168
358529.669175045,370923.115972625,0,"9004006109",CDM2,26,440,20,26.25,42245.28
357336.474353452,370826.186509634,0,"9004006112",CDM2,27,0,0,27,43452.288
357733.202332904,370815.054485072,0,"9004006111",CDM2,26,1320,60,26.75,43049.952
350570.934096878,370436.868910875,0,"9004006130",CDM2,31,880,40,31.5,50694.336
355406.59721389,370427.044927086,0,"9004006117",CDM2,28,440,20,28.25,45463.968
355806.047808514,370418.363334744,0,"9004006116",CDM2,28,0,0,28,45061.632
349854.98066075,370095.729463379,0,"9004006132",CDM2,32,0,0,32,51499.008
350063.691063483,360026.290640696,0,"9004007423",CNH1,172,0,0,172,276807.168
354406.393393245,360118.618132526,0,"9004007412",CNH1,169,440,20,169.25,272381.472
354796.511771988,360070.46778345,0,"9004007411",CNH1,169,0,0,169,271979.136
353209.571129051,359962.045930585,0,"9004007415",CNH1,170,0,0,170,273588.48
352819.041681781,359907.426160403,0,"9004007416",CNH1,170,440,20,170.25,273990.816
378004.093799332,369078.998484426,0,"9004007230",CMP1,168,0,0,168,270369.792
377351.583884817,368065.653134638,0,"9004007227",CMP1,167,440,20,167.25,269162.784
377568.985226829,368403.362961876,0,"9004007228",CMP1,167,880,40,167.5,269565.12
471643.109441904,419635.835878434,0,"9004035247",TJG2,9,1320,60,9.75,15691.104
471419.15220219,419301.943716121,0,"9004035248",TJG2,10,0,0,10,16093.44
471194.655618446,418967.247459488,0,"9004035249",TJG2,10,440,20,10.25,16495.776
365633.82230791,566232.17795615,0,"9004024841",NEC2,41,0,0,41,65983.104
365813.336780477,565874.460243975,0,"9004024840",NEC2,40,1320,60,40.75,65580.768
365909.660461788,565487.615161716,0,"9004024839",NEC2,40,880,40,40.5,65178.432
366024.957706372,565100.251314215,0,"9004024838",NEC2,40,440,20,40.25,64776.096
366294.111485711,564808.933490124,0,"9004024837",NEC2,40,0,0,40,64373.76
366618.378528949,564572.936939878,0,"9004024836",NEC2,39,1320,60,39.75,63971.424
366945.317603984,564334.802688239,0,"9004024835",NEC2,39,880,40,39.5,63569.088
367596.324401446,563861.871840774,0,"9004024833",NEC2,39,0,0,39,62764.416
368356.448134911,563616.782462346,0,"9004024831",NEC2,38,880,40,38.5,61959.744
368757.997301038,563642.92852732,0,"9004024830",NEC2,38,440,20,38.25,61557.408
369158.806160491,563681.071349545,0,"9004024829",NEC2,38,0,0,38,61155.072
369559.379466613,563718.884728757,0,"9004024828",NEC2,37,1320,60,37.75,60752.736
473368.922407872,430792.098552213,0,"9004017678",HUL1,23,880,40,23.5,37819.584
472595.291382533,430947.442116147,0,"9004017680",HUL1,24,0,0,24,38624.256
473127.790478007,422451.166760932,0,"9004035239",TJG2,7,1320,60,7.75,12472.416
473143.57022299,422551.805556252,0,"9004014620",GHM,0,0,0,0,0
473785.681738381,423300.218679693,0,"9004036858",WAG2,0,0,0,0,0
473871.388670833,423360.607842244,0,"9004035236",TJG2,7,0,0,7,11265.408
474360.976114128,423708.793481169,0,"9004014621",GHM,1,0,0,1,1609.344
474174.121327878,430630.416218113,0,"9004017676",HUL1,23,0,0,23,37014.912
475160.915516077,424310.153843185,0,"9004035232",TJG2,6,0,0,6,9656.064
475870.806729809,424665.572876755,0,"9004035230",TJG2,5,880,40,5.5,8851.392
437488.386606496,496704.34412519,0,"9004019656",LEN3,44,1320,60,44.75,72018.144
437226.972608488,496399.963868674,0,"9004019655",LEN3,44,880,40,44.5,71615.808
435307.068586392,496250.220275976,0,"9004011298",ECM5,32,0,0,32,51499.008
437036.428025309,496047.777600406,0,"9004019654",LEN3,44,440,20,44.25,71213.472
435449.327014808,495852.617796406,0,"9004011297",ECM5,31,1320,60,31.75,51096.672
436902.183808798,495668.204997792,0,"9004019653",LEN3,44,0,0,44,70811.136
435578.59620727,495492.249666171,0,"9004011296",ECM5,31,880,40,31.5,50694.336
435851.038580858,494732.752769917,0,"9004011294",ECM5,31,0,0,31,49889.664
436375.499237973,494157.506974108,0,"9004019648",LEN2,0,827,37.591,0.46988636,756.209
436372.454470683,494149.008293253,0,"9004019649",LEN3,43,0,0,43,69201.792
436121.129304085,493979.177831807,0,"9004011292",ECM5,30,880,40,30.5,49084.992
436255.882610327,493603.321822197,0,"9004011291",ECM5,30,440,20,30.25,48682.656
436243.438137739,493371.959250475,0,"9004020200",LLP2,42,880,40,42.5,68397.12
436388.630103441,493049.944947455,0,"9004020202",LLP3,0,0,0,0,0
434390.323824974,492709.030544252,0,"9004028373",REB2,1,1320,60,1.75,2816.352
460058.893,360977.341,0,"9004042858",RUB2,1,198,9,1.1125,1790.395
387007.738212519,329190.805721434,0,"9004042784",LEC6,138,880,40,138.5,222894.144
385818.952377218,330750.580354253,0,"9004042793",LEC6,139,1320,60,139.75,224905.824
521915.483665963,232884.865333365,0,"9004043059",SBR,34,1320,60,34.75,55924.704
303488.455032784,182291.768048366,0,"9004043052",ELY,0,45,2.045,0.02556818,41.148
357486.527206765,172124.415021753,0,"9004042814",BWW,0,440,20,0.25,402.336
350710.289,187445.646,0,"9004042808",SBK2,0,1605,72.955,0.91193182,1467.612
509670.851,221422.126,0,"9004042900",WLN,32,703,31.955,32.39943182,52141.831
457799.619915813,104498.828258764,0,"9004042890",FTB,85,880,40,85.5,137598.912
526905.910842252,168361.640167165,0,"9004042857",MJW,2,0,0,2,3218.688
510441.616,195314.093,0,"9004042965",CCG2,17,0,0,17,27358.848
248737.184388844,210162.795375325,0,"9004043120",CMM,9,880,40,9.5,15288.768
457253.873546499,105589.80704597,0,"9004043201",FTB,84,1320,60,84.75,136391.904
503985.956985351,222117.900996549,0,"9004043167",WLN,36,0,0,36,57936.384
528210.719317273,167617.593889601,0,"9004043079",MJW,3,0,0,3,4828.032
349228.898846488,187656.236532408,0,"9004042920",SBK1,147,4,0.182,147.00227273,236577.226
358178.779171687,172190.33416117,0,"9004043088",BHB,119,593,26.955,119.33693182,192054.175
247598.902695756,209121.568697568,0,"9004042889",CMM,8,880,40,8.5,13679.424
445720.775680528,371746.861358074,0,"9004042989",BOC1,6,440,20,6.25,10058.4
462902.424859875,361128.480026494,0,"9004043191",RUB2,3,0,0,3,4828.032
425708.013001124,399186.132952595,0,"9004043092",SKL,2,154,7,2.0875,3359.506
564381.598032274,175230.340896505,0,"9004042876",TIR,22,898,40.818,22.51022727,36226.699
251154.413135163,211465.842641959,0,"9004042978",CMM,11,440,20,11.25,18105.12
446438.612068134,360363.179835188,0,"9004042941",TSC,140,880,40,140.5,226112.832
445076.705071811,372860.486741825,0,"9004043014",MCB,7,110,5,7.0625,11365.992
381909.54157329,346722.380942879,0,"9004042809",HCM2,3,880,40,3.5,5632.704
446769.582969012,375116.810983086,0,"9004043117",BAC3,153,440,20,153.25,246631.968
350528.448110059,371104.502155473,0,"9004043063",MWC,31,880,40,31.5,50694.336
344114.141797849,290027.533029675,0,"9004030942",SHL,15,440,20,15.25,24542.496
344287.875558884,289664.938270246,0,"9004030943",SHL,15,880,40,15.5,24944.832
346642.293167414,370163.019742996,0,"9004006140",CDM2,34,0,0,34,54717.696
347017.030582734,370161.222447847,0,"9004006139",CDM2,33,1320,60,33.75,54315.36
347846.973765046,370123.824013453,0,"9004006137",CDM2,33,440,20,33.25,53510.688
348249.049799091,370108.055467249,0,"9004006136",CDM2,33,0,0,33,53108.352
348638.22813345,370092.792740731,0,"9004006135",CDM2,32,1320,60,32.75,52706.016
335790.946665523,387408.257968639,0,"9004017798",HXS1,2,0,0,2,3218.688
339231.067742702,387244.145654918,0,"9004039404",WJL3,189,1320,60,189.75,305373.024
339363.393834341,386866.059675416,0,"9004039403",WJL3,189,880,40,189.5,304970.688
337176.074284802,386595.377501963,0,"9004017800",HXS1,3,0,0,3,4828.032
262144.053423325,214565.040061639,0,"9004020145",LLA,12,880,40,12.5,20116.8
262202.591655673,214168.010144754,0,"9004020144",LLA,12,440,20,12.25,19714.464
262443.471387728,213404.72831726,0,"9004020142",LLA,11,1320,60,11.75,18909.792
339827.073892047,384434.102782534,0,"9004030417",SCR,24,1320,60,24.75,39831.264
335874.701582808,377074.587407939,0,"9004016944",HHJ,0,1320,60,0.75,1207.008
336273.797400682,377021.754557004,0,"9004016945",HHJ,1,0,0,1,1609.344
336675.6056373,376970.087875265,0,"9004016946",HHJ,1,440,20,1.25,2011.68
337071.310449951,376919.206004874,0,"9004016947",HHJ,1,880,40,1.5,2414.016
337472.732968798,376867.588920817,0,"9004016948",HHJ,1,1320,60,1.75,2816.352
337874.190185073,376815.967375177,0,"9004016949",HHJ,2,0,0,2,3218.688
338264.319416001,376765.802443316,0,"9004016950",HHJ,2,440,20,2.25,3621.024
338669.161878769,376713.909101968,0,"9004016951",HHJ,2,880,40,2.5,4023.36
339060.99063689,376663.965736116,0,"9004016952",HHJ,2,1320,60,2.75,4425.696
339474.365013808,376611.276117725,0,"9004016953",HHJ,3,0,0,3,4828.032
339872.390565961,376560.542962111,0,"9004016954",HHJ,3,440,20,3.25,5230.368
340265.722788315,376510.40795781,0,"9004016955",HHJ,3,880,40,3.5,5632.704
335963.98505702,375879.835172172,0,"9004008100",CRR1,6,880,40,6.5,10460.736
336196.500823387,375552.698477116,0,"9004008099",CRR1,6,440,20,6.25,10058.4
336426.545299269,375222.465708239,0,"9004008098",CRR1,6,0,0,6,9656.064
336659.557309288,374894.049234669,0,"9004008097",CRR1,5,1320,60,5.75,9253.728
347792.126130859,305075.643211035,0,"9004030902",SHL,5,440,20,5.25,8449.056
348324.140096428,306152.967130918,0,"9004030899",SHL,4,880,40,4.5,7242.048
348169.541409534,305784.048544317,0,"9004030900",SHL,4,1320,60,4.75,7644.384
347968.634994948,305435.297834402,0,"9004030901",SHL,5,0,0,5,8046.72
333098.274097633,385880.832164174,0,"9004008123",CRR2,13,0,0,13,20921.472
329348.18491561,385539.295556308,0,"9004038265",WDB3,3,1320,60,3.75,6035.04
329288.570586042,385140.978289499,0,"9004038266",WDB3,4,0,0,4,6437.376
329199.566825913,384748.389084188,0,"9004038267",WDB3,4,440,20,4.25,6839.712
329109.519960937,384351.786851864,0,"9004038268",WDB3,4,880,40,4.5,7242.048
333539.007294683,384338.679549908,0,"9004008119",CRR2,12,0,0,12,19312.128
329020.191780243,383959.456785518,0,"9004038269",WDB3,4,1320,60,4.75,7644.384
328930.023679873,383562.890351632,0,"9004038270",WDB3,5,0,0,5,8046.72
333766.365074668,383555.860442239,0,"9004008118",CRR2,11,880,40,11.5,18507.456
328841.675030043,383174.050598343,0,"9004038271",WDB3,5,440,20,5.25,8449.056
333875.253139927,383174.663019273,0,"9004008117",CRR2,11,440,20,11.25,18105.12
328752.123840839,382780.149399065,0,"9004038272",WDB3,5,880,40,5.5,8851.392
333962.609855492,382783.093770115,0,"9004008116",CRR2,11,0,0,11,17702.784
328663.592342695,382390.155902456,0,"9004038273",WDB3,5,1320,60,5.75,9253.728
334049.97263901,382391.497321861,0,"9004008115",CRR2,10,1320,60,10.75,17300.448
